IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
193.123.34.9,443,443,true,FRA,Europe,DE,Frankfurt,286,0.91
130.162.185.233,443,443,true,FRA,Europe,DE,Frankfurt,260,0.90
130.162.168.87,443,443,true,FRA,Europe,DE,Frankfurt,198,0.89
141.147.15.185,443,443,true,FRA,Europe,DE,Frankfurt,320,0.89
158.101.218.196,443,443,true,FRA,Europe,DE,Frankfurt,353,0.89
141.148.243.134,443,443,true,FRA,Europe,DE,Frankfurt,280,0.88
141.148.227.131,443,443,true,FRA,Europe,DE,Frankfurt,314,0.87
141.148.242.54,443,443,true,FRA,Europe,DE,Frankfurt,290,0.87
158.180.230.4,2053,443,true,MXP,Europe,IT,Milan,302,0.85
158.178.151.218,443,443,true,FRA,Europe,DE,Frankfurt,352,0.84
193.123.178.35,443,443,true,FRA,Europe,DE,Frankfurt,338,0.84
130.162.160.201,443,443,true,FRA,Europe,DE,Frankfurt,270,0.81
144.24.169.81,2053,443,true,FRA,Europe,DE,Frankfurt,321,0.81
141.148.225.178,443,443,true,FRA,Europe,DE,Frankfurt,309,0.81
204.216.216.148,2053,443,true,MXP,Europe,IT,Milan,238,0.78
193.123.189.155,443,443,true,FRA,Europe,DE,Frankfurt,341,0.75
152.70.173.22,443,443,true,FRA,Europe,DE,Frankfurt,252,0.75
143.47.180.253,443,443,true,FRA,Europe,DE,Frankfurt,201,0.74
158.178.148.109,443,443,true,FRA,Europe,DE,Frankfurt,297,0.74
143.47.248.181,443,443,true,FRA,Europe,DE,Frankfurt,259,0.71
129.159.84.71,443,443,true,IAD,North America,US,Ashburn,287,0.70
144.21.49.184,443,443,true,FRA,Europe,DE,Frankfurt,211,0.70
130.162.188.50,443,443,true,FRA,Europe,DE,Frankfurt,235,0.69
141.147.85.242,443,443,true,FRA,Europe,DE,Frankfurt,287,0.67
193.123.57.32,443,443,true,FRA,Europe,DE,Frankfurt,347,0.67
150.230.20.156,2053,443,true,AMS,Europe,NL,Amsterdam,407,0.65
152.70.52.215,443,443,true,AMS,Europe,NL,Amsterdam,247,0.63
141.147.12.83,443,443,true,FRA,Europe,DE,Frankfurt,282,0.61
144.21.58.84,443,443,true,FRA,Europe,DE,Frankfurt,257,0.61
193.123.185.110,443,443,true,FRA,Europe,DE,Frankfurt,336,0.61
193.123.32.250,443,443,true,FRA,Europe,DE,Frankfurt,383,0.59
143.47.187.157,443,443,true,FRA,Europe,DE,Frankfurt,193,0.57
141.148.247.251,443,443,true,FRA,Europe,DE,Frankfurt,252,0.56
143.47.240.114,443,443,true,FRA,Europe,DE,Frankfurt,342,0.54
129.158.198.241,2053,443,true,IAD,North America,US,Ashburn,337,0.54
158.178.146.95,443,443,true,FRA,Europe,DE,Frankfurt,298,0.51
138.2.145.58,443,443,true,FRA,Europe,DE,Frankfurt,338,0.50
130.162.179.152,443,443,true,FRA,Europe,DE,Frankfurt,281,0.50
141.147.93.232,443,443,true,FRA,Europe,DE,Frankfurt,309,0.48
89.168.68.57,2053,443,true,FRA,Europe,DE,Frankfurt,278,0.45
130.162.237.227,443,443,true,FRA,Europe,DE,Frankfurt,240,0.44
152.70.52.68,443,443,true,FRA,Europe,DE,Frankfurt,167,0.44
193.122.58.158,443,443,true,FRA,Europe,DE,Frankfurt,216,0.43
141.147.112.64,443,443,true,FRA,Europe,DE,Frankfurt,332,0.39
84.235.169.234,443,443,true,AMS,Europe,NL,Amsterdam,256,0.37
129.158.198.241,8443,443,true,IAD,North America,US,Ashburn,304,0.36
138.2.176.252,443,443,true,FRA,Europe,DE,Frankfurt,410,0.35
141.148.242.173,443,443,true,FRA,Europe,DE,Frankfurt,304,0.34
138.2.138.113,443,443,true,FRA,Europe,DE,Frankfurt,406,0.29
141.148.236.95,443,443,true,FRA,Europe,DE,Frankfurt,290,0.28
204.216.216.148,8443,443,true,MXP,Europe,IT,Milan,264,0.27
89.168.68.57,8443,443,true,FRA,Europe,DE,Frankfurt,255,0.23
158.180.49.11,8443,443,true,FRA,Europe,DE,Frankfurt,226,0.16
144.24.169.81,8443,443,true,FRA,Europe,DE,Frankfurt,300,0.15
141.144.253.109,443,443,true,FRA,Europe,DE,Frankfurt,221,0.12
141.147.61.116,8443,443,true,FRA,Europe,DE,Frankfurt,291,0.12
130.61.39.13,443,443,true,FRA,Europe,DE,Frankfurt,208,0.12
130.61.107.238,8443,443,true,FRA,Europe,DE,Frankfurt,331,0.11
158.180.49.11,2053,443,true,FRA,Europe,DE,Frankfurt,294,0.11
141.148.23.145,443,443,true,IAD,North America,US,Ashburn,381,0.09
141.147.61.116,2053,443,true,FRA,Europe,DE,Frankfurt,333,0.04
164.152.17.14,443,443,true,ORD,North America,US,Chicago,271,0.02
140.238.29.117,443,80,false,ICN,Asia Pacific,KR,Seoul,70,0.00
146.56.133.140,2083,80,false,ICN,Asia Pacific,KR,Seoul,72,0.00
193.122.125.14,8880,8880,false,ICN,Asia Pacific,KR,Seoul,86,0.00
193.123.233.143,2096,80,false,ICN,Asia Pacific,KR,Seoul,92,0.00
146.56.133.140,2096,80,false,ICN,Asia Pacific,KR,Seoul,102,0.00
146.56.41.69,2052,2052,false,ICN,Asia Pacific,KR,Seoul,103,0.00
168.138.184.172,443,443,true,SIN,Asia Pacific,SG,Singapore,106,0.00
152.67.222.250,80,80,false,ICN,Asia Pacific,KR,Seoul,111,0.00
140.238.19.2,443,80,false,ICN,Asia Pacific,KR,Seoul,131,0.00
193.123.233.143,2083,80,false,ICN,Asia Pacific,KR,Seoul,132,0.00
146.56.41.69,2086,2086,false,ICN,Asia Pacific,KR,Seoul,137,0.00
140.83.57.116,8443,80,false,KIX,Asia Pacific,JP,Osaka,139,0.00
150.230.62.27,443,80,false,KIX,Asia Pacific,JP,Osaka,145,0.00
150.230.63.93,443,443,true,KIX,Asia Pacific,JP,Osaka,146,0.00
131.186.30.44,2082,2082,false,ICN,Asia Pacific,KR,Seoul,152,0.00
130.162.61.18,80,80,false,FRA,Europe,DE,Frankfurt,165,0.00
165.1.76.23,80,80,false,SJC,North America,US,San Jose,176,0.00
150.230.221.148,443,443,true,NRT,Asia Pacific,JP,Tokyo,178,0.00
168.138.47.238,8443,80,false,KIX,Asia Pacific,JP,Osaka,185,0.00
84.8.158.185,443,443,true,FRA,Europe,DE,Frankfurt,194,0.00
129.159.207.91,443,443,true,FRA,Europe,DE,Frankfurt,201,0.00
64.110.101.125,443,443,true,KIX,Asia Pacific,JP,Osaka,213,0.00
152.70.155.147,8880,8880,false,LAX,North America,US,Los Angeles,217,0.00
152.70.155.147,2086,2086,false,LAX,North America,US,Los Angeles,218,0.00
193.122.13.239,443,443,true,FRA,Europe,DE,Frankfurt,223,0.00
144.24.200.164,80,80,false,MRS,Europe,FR,Marseille,225,0.00
158.180.228.226,80,80,false,MXP,Europe,IT,Milan,227,0.00
152.70.155.147,8080,8080,false,LAX,North America,US,Los Angeles,239,0.00
152.70.62.249,443,443,true,FRA,Europe,DE,Frankfurt,242,0.00
152.70.155.147,80,80,false,LAX,North America,US,Los Angeles,250,0.00
152.67.222.167,443,443,true,ICN,Asia Pacific,KR,Seoul,254,0.00
152.70.155.147,2052,2052,false,LAX,North America,US,Los Angeles,258,0.00
89.168.17.228,80,80,false,MXP,Europe,IT,Milan,262,0.00
152.70.155.147,2095,2095,false,LAX,North America,US,Los Angeles,267,0.00
84.8.149.47,443,443,true,FRA,Europe,DE,Frankfurt,275,0.00
152.70.155.147,2082,2082,false,LAX,North America,US,Los Angeles,296,0.00
89.168.106.184,443,443,true,FRA,Europe,DE,Frankfurt,303,0.00
40.233.21.48,443,80,false,DFW,North America,US,Dallas,303,0.00
150.230.44.13,443,443,true,SJC,North America,US,San Jose,328,0.00
164.152.34.166,80,8080,false,GRU,South America,BR,São Paulo,345,0.00
