IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
3.236.19.178,443,443,true,IAD,North America,US,Ashburn,421,7.02
34.205.174.17,443,443,true,IAD,North America,US,Ashburn,293,7.01
18.236.13.188,80,443,true,PDX,North America,US,Portland,288,7.01
52.41.218.4,80,443,true,PDX,North America,US,Portland,300,7.01
44.195.1.66,443,443,true,IAD,North America,US,Ashburn,383,7.00
54.203.85.46,80,443,true,SEA,North America,US,Seattle,354,7.00
18.118.17.95,443,443,true,IAD,North America,US,Ashburn,320,7.00
3.236.166.87,443,443,true,IAD,North America,US,Ashburn,295,7.00
3.88.110.210,8443,443,true,IAD,North America,US,Ashburn,233,7.00
35.155.38.149,443,443,true,PDX,North America,US,Portland,367,6.99
3.231.205.250,443,443,true,IAD,North America,US,Ashburn,693,6.99
3.142.148.246,443,443,true,IAD,North America,US,Ashburn,256,6.99
44.222.185.233,443,443,true,IAD,North America,US,Ashburn,389,6.99
3.230.128.246,443,443,true,IAD,North America,US,Ashburn,339,6.99
44.222.239.36,443,443,true,IAD,North America,US,Ashburn,368,6.99
3.85.211.138,443,443,true,IAD,North America,US,Ashburn,258,6.98
3.239.217.249,443,443,true,IAD,North America,US,Ashburn,256,6.98
44.199.197.13,443,443,true,IAD,North America,US,Ashburn,260,6.98
52.55.146.127,443,443,true,IAD,North America,US,Ashburn,315,6.97
44.211.56.236,443,443,true,IAD,North America,US,Ashburn,248,6.97
44.193.1.121,443,443,true,IAD,North America,US,Ashburn,311,6.97
34.205.87.105,443,443,true,IAD,North America,US,Ashburn,351,6.97
67.226.222.16,80,443,true,ORD,North America,US,Chicago,279,6.97
3.99.192.219,443,443,true,YUL,North America,CA,Montréal,258,6.96
3.76.206.85,443,443,true,FRA,Europe,DE,Frankfurt,363,6.96
44.203.11.102,443,443,true,IAD,North America,US,Ashburn,256,6.95
67.226.221.140,443,443,true,SJC,North America,US,San Jose,356,6.95
3.230.207.59,2087,443,true,IAD,North America,US,Ashburn,302,6.95
18.225.72.152,8443,443,true,IAD,North America,US,Ashburn,353,6.95
204.110.220.100,80,443,true,SJC,North America,US,San Jose,221,6.95
3.216.90.248,443,443,true,IAD,North America,US,Ashburn,254,6.95
18.175.169.150,443,443,true,LHR,Europe,GB,London,422,6.95
3.236.227.198,443,443,true,IAD,North America,US,Ashburn,297,6.94
44.192.79.84,443,443,true,IAD,North America,US,Ashburn,252,6.93
52.41.218.4,80,443,true,PDX,North America,US,Portland,286,6.93
44.221.77.203,443,443,true,IAD,North America,US,Ashburn,247,6.92
3.123.242.99,443,443,true,FRA,Europe,DE,Frankfurt,275,6.92
44.195.38.190,443,443,true,IAD,North America,US,Ashburn,297,6.90
44.192.60.104,443,443,true,IAD,North America,US,Ashburn,415,6.90
44.244.2.77,80,443,true,PDX,North America,US,Portland,298,6.89
35.155.38.149,443,443,true,PDX,North America,US,Portland,464,6.89
3.23.98.216,443,443,true,IAD,North America,US,Ashburn,295,6.89
44.204.200.158,443,443,true,IAD,North America,US,Ashburn,328,6.88
3.210.198.250,443,443,true,IAD,North America,US,Ashburn,256,6.87
35.171.140.167,443,443,true,IAD,North America,US,Ashburn,324,6.86
3.18.169.201,443,443,true,CMH,North America,US,Columbus,280,6.86
51.20.50.91,8880,443,true,ARN,Europe,SE,Stockholm,239,6.86
44.192.88.154,443,443,true,IAD,North America,US,Ashburn,401,6.86
44.192.113.147,443,443,true,IAD,North America,US,Ashburn,335,6.86
44.223.97.46,443,443,true,IAD,North America,US,Ashburn,289,6.85
35.86.111.214,443,443,true,SEA,North America,US,Seattle,243,6.84
44.205.3.83,443,443,true,IAD,North America,US,Ashburn,254,6.84
18.216.55.100,443,443,true,ORD,North America,US,Chicago,485,6.84
52.3.221.1,443,443,true,IAD,North America,US,Ashburn,356,6.83
3.237.80.31,443,443,true,IAD,North America,US,Ashburn,244,6.83
3.239.216.37,443,443,true,IAD,North America,US,Ashburn,295,6.83
44.204.99.237,443,443,true,IAD,North America,US,Ashburn,255,6.83
3.139.54.72,443,443,true,IAD,North America,US,Ashburn,455,6.82
44.220.176.87,443,443,true,IAD,North America,US,Ashburn,416,6.82
3.76.206.85,443,443,true,FRA,Europe,DE,Frankfurt,366,6.82
35.183.22.71,443,443,true,YUL,North America,CA,Montréal,413,6.82
44.204.221.141,443,443,true,IAD,North America,US,Ashburn,262,6.81
44.200.167.152,443,443,true,IAD,North America,US,Ashburn,262,6.81
52.15.128.159,443,443,true,IAD,North America,US,Ashburn,404,6.81
44.201.52.145,443,443,true,IAD,North America,US,Ashburn,352,6.80
44.202.203.190,443,443,true,IAD,North America,US,Ashburn,316,6.80
3.80.10.38,443,443,true,IAD,North America,US,Ashburn,279,6.80
44.222.179.167,443,443,true,IAD,North America,US,Ashburn,396,6.80
3.236.204.15,443,443,true,IAD,North America,US,Ashburn,272,6.80
34.200.218.33,443,443,true,IAD,North America,US,Ashburn,408,6.79
44.203.231.103,443,443,true,IAD,North America,US,Ashburn,394,6.79
3.86.231.180,443,443,true,IAD,North America,US,Ashburn,403,6.79
34.200.231.43,443,443,true,IAD,North America,US,Ashburn,331,6.79
34.201.19.205,443,443,true,IAD,North America,US,Ashburn,360,6.79
35.175.123.2,443,443,true,IAD,North America,US,Ashburn,244,6.79
3.235.173.72,443,443,true,IAD,North America,US,Ashburn,339,6.78
44.193.213.89,443,443,true,IAD,North America,US,Ashburn,284,6.78
44.199.242.226,443,443,true,IAD,North America,US,Ashburn,334,6.78
18.236.13.188,443,443,true,PDX,North America,US,Portland,272,6.77
204.110.223.148,80,443,true,ORD,North America,US,Chicago,322,6.77
3.123.242.99,443,443,true,FRA,Europe,DE,Frankfurt,262,6.77
18.222.145.58,443,443,true,ORD,North America,US,Chicago,354,6.77
44.193.7.170,443,443,true,IAD,North America,US,Ashburn,369,6.76
67.226.222.230,80,443,true,CMH,North America,US,Columbus,544,6.75
3.239.226.201,443,443,true,IAD,North America,US,Ashburn,337,6.75
204.110.223.102,80,443,true,CMH,North America,US,Columbus,254,6.75
3.235.248.251,443,443,true,IAD,North America,US,Ashburn,250,6.75
35.170.60.114,443,443,true,IAD,North America,US,Ashburn,240,6.74
34.205.90.176,443,443,true,IAD,North America,US,Ashburn,323,6.74
50.16.238.82,8443,443,true,IAD,North America,US,Ashburn,341,6.74
35.183.22.71,443,443,true,YUL,North America,CA,Montréal,291,6.74
34.201.19.111,443,443,true,IAD,North America,US,Ashburn,344,6.73
3.237.186.197,443,443,true,IAD,North America,US,Ashburn,406,6.73
3.230.159.126,443,443,true,IAD,North America,US,Ashburn,313,6.72
3.235.231.152,443,443,true,IAD,North America,US,Ashburn,247,6.72
3.18.169.201,443,443,true,ORD,North America,US,Chicago,235,6.72
98.80.137.213,443,443,true,IAD,North America,US,Ashburn,375,6.71
34.201.21.48,443,443,true,IAD,North America,US,Ashburn,324,6.70
3.235.101.166,443,443,true,IAD,North America,US,Ashburn,314,6.69
44.199.227.175,443,443,true,IAD,North America,US,Ashburn,263,6.69
44.202.77.91,443,443,true,IAD,North America,US,Ashburn,331,6.68
3.235.91.136,443,443,true,IAD,North America,US,Ashburn,270,6.68
3.239.167.26,443,443,true,IAD,North America,US,Ashburn,295,6.67
204.110.223.155,80,443,true,CMH,North America,US,Columbus,315,6.67
3.93.34.57,443,443,true,IAD,North America,US,Ashburn,259,6.67
3.235.162.191,443,443,true,IAD,North America,US,Ashburn,325,6.67
44.200.25.51,443,443,true,IAD,North America,US,Ashburn,372,6.66
3.222.188.142,443,443,true,IAD,North America,US,Ashburn,410,6.66
35.183.142.4,443,443,true,YUL,North America,CA,Montréal,325,6.66
204.110.223.70,443,443,true,CMH,North America,US,Columbus,252,6.66
3.92.74.145,443,443,true,IAD,North America,US,Ashburn,366,6.66
3.131.119.131,443,443,true,IAD,North America,US,Ashburn,416,6.65
3.83.36.103,443,443,true,IAD,North America,US,Ashburn,339,6.65
35.183.94.21,443,443,true,YUL,North America,CA,Montréal,258,6.65
44.195.49.39,443,443,true,IAD,North America,US,Ashburn,369,6.64
35.170.62.21,443,443,true,IAD,North America,US,Ashburn,283,6.64
44.200.56.130,443,443,true,IAD,North America,US,Ashburn,286,6.63
44.198.55.199,443,443,true,IAD,North America,US,Ashburn,289,6.62
44.197.113.94,443,443,true,IAD,North America,US,Ashburn,308,6.61
44.213.250.112,443,443,true,IAD,North America,US,Ashburn,252,6.61
3.239.189.67,443,443,true,IAD,North America,US,Ashburn,370,6.61
44.197.213.82,443,443,true,IAD,North America,US,Ashburn,343,6.61
3.236.174.200,443,443,true,IAD,North America,US,Ashburn,321,6.60
34.201.31.167,443,443,true,IAD,North America,US,Ashburn,310,6.60
15.185.192.238,443,443,true,MRS,Europe,FR,Marseille,301,6.59
54.166.213.213,8443,443,true,IAD,North America,US,Ashburn,291,6.58
35.153.126.197,443,443,true,IAD,North America,US,Ashburn,345,6.58
3.17.152.152,443,443,true,IAD,North America,US,Ashburn,298,6.58
67.226.222.110,80,443,true,CMH,North America,US,Columbus,293,6.57
204.110.223.105,80,443,true,CMH,North America,US,Columbus,306,6.57
44.211.50.176,443,443,true,IAD,North America,US,Ashburn,395,6.56
3.94.29.156,443,443,true,IAD,North America,US,Ashburn,346,6.56
3.145.192.143,443,443,true,IAD,North America,US,Ashburn,257,6.56
34.200.249.13,443,443,true,IAD,North America,US,Ashburn,355,6.56
3.231.24.241,443,443,true,IAD,North America,US,Ashburn,257,6.55
44.203.23.144,443,443,true,IAD,North America,US,Ashburn,330,6.54
44.200.20.166,443,443,true,IAD,North America,US,Ashburn,298,6.54
3.235.62.229,443,443,true,IAD,North America,US,Ashburn,325,6.54
35.172.240.85,443,443,true,IAD,North America,US,Ashburn,317,6.54
3.231.206.241,443,443,true,IAD,North America,US,Ashburn,301,6.53
204.110.220.58,80,443,true,SJC,North America,US,San Jose,199,6.52
204.110.223.42,80,443,true,CMH,North America,US,Columbus,259,6.52
44.202.211.222,443,443,true,IAD,North America,US,Ashburn,323,6.52
204.110.223.177,80,443,true,CMH,North America,US,Columbus,319,6.52
44.197.214.121,443,443,true,IAD,North America,US,Ashburn,415,6.51
44.197.177.121,443,443,true,IAD,North America,US,Ashburn,280,6.51
99.79.50.183,443,443,true,YUL,North America,CA,Montréal,286,6.51
3.235.132.62,443,443,true,IAD,North America,US,Ashburn,330,6.51
204.110.223.164,80,443,true,ORD,North America,US,Chicago,244,6.51
67.226.221.73,80,443,true,SJC,North America,US,San Jose,448,6.50
204.110.223.79,80,443,true,ORD,North America,US,Chicago,257,6.49
3.231.152.35,443,443,true,IAD,North America,US,Ashburn,266,6.49
54.172.226.111,8443,443,true,IAD,North America,US,Ashburn,371,6.49
18.222.233.179,443,443,true,IAD,North America,US,Ashburn,453,6.48
15.184.152.100,2087,443,true,FRA,Europe,DE,Frankfurt,393,6.47
44.202.212.169,443,443,true,IAD,North America,US,Ashburn,402,6.47
3.239.247.169,443,443,true,IAD,North America,US,Ashburn,264,6.47
44.211.28.28,443,443,true,IAD,North America,US,Ashburn,315,6.47
44.199.201.201,443,443,true,IAD,North America,US,Ashburn,271,6.46
44.193.204.139,443,443,true,IAD,North America,US,Ashburn,308,6.46
3.231.58.5,443,443,true,IAD,North America,US,Ashburn,391,6.46
67.226.221.98,80,443,true,SJC,North America,US,San Jose,437,6.46
34.200.226.237,443,443,true,IAD,North America,US,Ashburn,288,6.44
3.235.150.239,443,443,true,IAD,North America,US,Ashburn,339,6.44
3.235.108.216,443,443,true,IAD,North America,US,Ashburn,300,6.44
204.110.223.240,80,443,true,CMH,North America,US,Columbus,259,6.44
3.237.60.212,443,443,true,IAD,North America,US,Ashburn,311,6.44
44.222.242.223,443,443,true,IAD,North America,US,Ashburn,324,6.43
44.199.236.89,443,443,true,IAD,North America,US,Ashburn,244,6.43
44.204.123.230,443,443,true,IAD,North America,US,Ashburn,286,6.43
34.239.173.210,443,443,true,IAD,North America,US,Ashburn,306,6.42
35.170.71.19,443,443,true,IAD,North America,US,Ashburn,316,6.42
44.204.250.12,443,443,true,IAD,North America,US,Ashburn,294,6.42
44.199.188.8,443,443,true,IAD,North America,US,Ashburn,247,6.42
3.234.220.254,443,443,true,IAD,North America,US,Ashburn,289,6.41
3.215.176.54,443,443,true,IAD,North America,US,Ashburn,245,6.41
3.236.14.237,443,443,true,IAD,North America,US,Ashburn,372,6.41
34.201.24.84,443,443,true,IAD,North America,US,Ashburn,281,6.41
44.214.138.44,443,443,true,IAD,North America,US,Ashburn,256,6.40
54.172.226.111,2053,443,true,IAD,North America,US,Ashburn,264,6.40
3.237.97.145,443,443,true,IAD,North America,US,Ashburn,378,6.40
67.226.222.95,80,443,true,CMH,North America,US,Columbus,289,6.39
34.200.216.140,443,443,true,IAD,North America,US,Ashburn,357,6.39
44.199.216.9,443,443,true,IAD,North America,US,Ashburn,313,6.39
204.110.223.160,80,443,true,CMH,North America,US,Columbus,333,6.38
52.40.102.162,443,443,true,SEA,North America,US,Seattle,290,6.38
3.231.229.173,443,443,true,IAD,North America,US,Ashburn,357,6.37
3.234.139.148,443,443,true,IAD,North America,US,Ashburn,371,6.36
3.139.109.136,443,443,true,IAD,North America,US,Ashburn,363,6.36
3.208.92.225,443,443,true,IAD,North America,US,Ashburn,266,6.36
204.110.223.194,80,443,true,ORD,North America,US,Chicago,316,6.36
67.226.221.114,80,443,true,SJC,North America,US,San Jose,409,6.36
34.227.133.207,443,443,true,IAD,North America,US,Ashburn,323,6.34
3.237.241.129,443,443,true,IAD,North America,US,Ashburn,299,6.34
44.199.183.247,443,443,true,IAD,North America,US,Ashburn,274,6.34
204.110.220.103,80,443,true,SJC,North America,US,San Jose,210,6.33
3.99.140.50,443,443,true,YUL,North America,CA,Montréal,346,6.31
3.237.69.254,443,443,true,IAD,North America,US,Ashburn,284,6.31
3.24.174.233,443,443,true,SYD,Oceania,AU,Sydney,284,6.30
204.110.223.249,443,443,true,CMH,North America,US,Columbus,325,6.29
204.110.223.238,80,443,true,CMH,North America,US,Columbus,241,6.29
44.197.188.7,443,443,true,IAD,North America,US,Ashburn,423,6.27
3.235.77.207,443,443,true,IAD,North America,US,Ashburn,356,6.27
3.24.174.233,443,443,true,SYD,Oceania,AU,Sydney,358,6.27
3.92.74.195,443,443,true,IAD,North America,US,Ashburn,307,6.27
44.199.192.5,443,443,true,IAD,North America,US,Ashburn,251,6.26
44.197.218.142,443,443,true,IAD,North America,US,Ashburn,288,6.26
204.110.223.86,80,443,true,CMH,North America,US,Columbus,251,6.26
44.195.62.9,443,443,true,IAD,North America,US,Ashburn,335,6.26
67.226.222.3,80,443,true,CMH,North America,US,Columbus,236,6.26
3.237.106.252,443,443,true,IAD,North America,US,Ashburn,378,6.25
44.222.213.89,443,443,true,IAD,North America,US,Ashburn,251,6.25
204.110.223.186,443,443,true,CMH,North America,US,Columbus,259,6.24
3.239.255.56,443,443,true,IAD,North America,US,Ashburn,339,6.24
44.210.23.5,443,443,true,IAD,North America,US,Ashburn,345,6.23
204.110.223.164,443,443,true,ORD,North America,US,Chicago,255,6.23
3.231.223.177,443,443,true,IAD,North America,US,Ashburn,358,6.22
204.110.223.23,80,443,true,ORD,North America,US,Chicago,317,6.22
204.110.223.136,80,443,true,ORD,North America,US,Chicago,321,6.21
44.192.116.223,443,443,true,IAD,North America,US,Ashburn,267,6.21
3.237.64.237,443,443,true,IAD,North America,US,Ashburn,313,6.20
44.198.59.254,443,443,true,IAD,North America,US,Ashburn,322,6.20
34.201.42.64,443,443,true,IAD,North America,US,Ashburn,294,6.20
3.231.55.229,443,443,true,IAD,North America,US,Ashburn,427,6.20
44.203.235.42,443,443,true,IAD,North America,US,Ashburn,406,6.19
44.200.157.84,443,443,true,IAD,North America,US,Ashburn,250,6.19
204.110.223.163,80,443,true,ORD,North America,US,Chicago,244,6.18
204.110.223.177,443,443,true,ORD,North America,US,Chicago,252,6.15
44.211.93.255,443,443,true,IAD,North America,US,Ashburn,290,6.15
44.213.90.37,443,443,true,IAD,North America,US,Ashburn,512,6.15
44.204.225.235,443,443,true,IAD,North America,US,Ashburn,243,6.14
3.226.249.41,443,443,true,IAD,North America,US,Ashburn,263,6.14
204.110.220.215,80,443,true,SJC,North America,US,San Jose,226,6.12
3.215.180.199,443,443,true,IAD,North America,US,Ashburn,309,6.11
44.215.121.190,443,443,true,IAD,North America,US,Ashburn,316,6.10
34.239.153.9,443,443,true,IAD,North America,US,Ashburn,360,6.10
3.97.173.206,80,443,true,YUL,North America,CA,Montréal,272,6.10
204.110.223.207,443,443,true,CMH,North America,US,Columbus,243,6.09
44.200.93.99,443,443,true,IAD,North America,US,Ashburn,349,6.08
35.182.7.190,443,443,true,YUL,North America,CA,Montréal,321,6.08
3.239.254.74,443,443,true,IAD,North America,US,Ashburn,265,6.08
3.239.195.39,443,443,true,IAD,North America,US,Ashburn,275,6.08
54.236.212.166,8443,443,true,IAD,North America,US,Ashburn,268,6.07
35.182.188.214,443,443,true,YUL,North America,CA,Montréal,287,6.07
3.235.92.114,443,443,true,IAD,North America,US,Ashburn,267,6.07
204.110.223.72,80,443,true,ORD,North America,US,Chicago,254,6.05
204.110.223.207,80,443,true,CMH,North America,US,Columbus,234,6.04
44.204.139.209,443,443,true,IAD,North America,US,Ashburn,396,6.04
44.204.243.56,443,443,true,IAD,North America,US,Ashburn,337,6.03
204.110.221.116,80,443,true,YUL,North America,CA,Montréal,261,6.02
44.222.236.175,443,443,true,IAD,North America,US,Ashburn,252,6.02
18.192.152.35,2053,443,true,FRA,Europe,DE,Frankfurt,276,6.02
3.234.177.1,443,443,true,IAD,North America,US,Ashburn,342,6.00
44.222.242.83,443,443,true,IAD,North America,US,Ashburn,306,6.00
34.219.53.148,443,443,true,PDX,North America,US,Portland,288,6.00
204.110.223.199,80,443,true,ORD,North America,US,Chicago,246,5.99
54.89.91.89,443,443,true,IAD,North America,US,Ashburn,244,5.99
107.20.102.129,443,443,true,IAD,North America,US,Ashburn,267,5.99
3.146.65.122,2083,443,true,IAD,North America,US,Ashburn,238,5.99
44.204.220.51,443,443,true,IAD,North America,US,Ashburn,295,5.97
44.200.115.87,443,443,true,IAD,North America,US,Ashburn,376,5.96
3.237.186.235,443,443,true,IAD,North America,US,Ashburn,242,5.96
3.97.173.206,80,443,true,YUL,North America,CA,Montréal,291,5.96
3.147.73.220,443,443,true,ORD,North America,US,Chicago,363,5.94
204.110.220.173,80,443,true,SJC,North America,US,San Jose,213,5.94
3.239.65.166,443,443,true,IAD,North America,US,Ashburn,240,5.94
3.17.144.162,443,443,true,IAD,North America,US,Ashburn,283,5.93
34.214.172.22,443,443,true,SEA,North America,US,Seattle,272,5.93
35.183.163.195,443,443,true,YUL,North America,CA,Montréal,260,5.92
204.110.221.231,443,443,true,YUL,North America,CA,Montréal,261,5.92
204.110.223.105,443,443,true,CMH,North America,US,Columbus,261,5.92
35.182.7.190,80,443,true,YUL,North America,CA,Montréal,346,5.92
204.110.221.179,80,443,true,YUL,North America,CA,Montréal,259,5.92
204.110.221.237,80,443,true,YUL,North America,CA,Montréal,252,5.92
204.110.223.129,443,443,true,CMH,North America,US,Columbus,325,5.92
204.110.221.220,443,443,true,YUL,North America,CA,Montréal,267,5.91
35.182.135.245,80,443,true,YUL,North America,CA,Montréal,306,5.91
67.226.221.36,80,443,true,SJC,North America,US,San Jose,322,5.91
35.182.7.190,80,443,true,YUL,North America,CA,Montréal,398,5.91
3.231.155.164,443,443,true,IAD,North America,US,Ashburn,334,5.90
204.110.221.20,80,443,true,YUL,North America,CA,Montréal,260,5.89
35.183.163.195,80,443,true,YUL,North America,CA,Montréal,293,5.89
204.110.221.68,80,443,true,YUL,North America,CA,Montréal,265,5.88
204.110.221.237,443,443,true,YUL,North America,CA,Montréal,261,5.88
204.110.221.43,80,443,true,YUL,North America,CA,Montréal,277,5.87
204.110.221.37,80,443,true,YUL,North America,CA,Montréal,258,5.87
3.235.100.200,443,443,true,IAD,North America,US,Ashburn,273,5.86
44.200.7.237,443,443,true,IAD,North America,US,Ashburn,337,5.86
54.210.245.85,443,443,true,IAD,North America,US,Ashburn,319,5.86
204.110.221.143,80,443,true,YUL,North America,CA,Montréal,264,5.86
204.110.221.170,80,443,true,YUL,North America,CA,Montréal,264,5.86
3.129.183.128,443,443,true,CMH,North America,US,Columbus,329,5.86
3.237.87.22,443,443,true,IAD,North America,US,Ashburn,322,5.85
204.110.221.14,443,443,true,YUL,North America,CA,Montréal,263,5.84
34.219.53.148,443,443,true,PDX,North America,US,Portland,312,5.83
35.183.163.195,80,443,true,YUL,North America,CA,Montréal,317,5.82
204.110.221.165,80,443,true,YUL,North America,CA,Montréal,272,5.82
35.92.54.52,443,443,true,SEA,North America,US,Seattle,265,5.82
3.239.166.31,443,443,true,IAD,North America,US,Ashburn,395,5.82
204.110.223.160,443,443,true,ORD,North America,US,Chicago,260,5.81
35.183.163.195,443,443,true,YUL,North America,CA,Montréal,255,5.79
44.197.133.230,443,443,true,IAD,North America,US,Ashburn,458,5.78
204.110.221.48,80,443,true,YUL,North America,CA,Montréal,259,5.78
204.110.221.142,80,443,true,YUL,North America,CA,Montréal,262,5.78
67.226.221.140,80,443,true,SJC,North America,US,San Jose,210,5.77
204.110.221.120,443,443,true,YUL,North America,CA,Montréal,265,5.77
3.235.163.171,443,443,true,IAD,North America,US,Ashburn,370,5.76
44.212.12.56,443,443,true,IAD,North America,US,Ashburn,430,5.76
44.223.15.31,443,443,true,IAD,North America,US,Ashburn,285,5.74
67.226.222.2,443,443,true,CMH,North America,US,Columbus,237,5.73
3.235.68.37,443,443,true,IAD,North America,US,Ashburn,337,5.73
204.110.223.78,80,443,true,CMH,North America,US,Columbus,263,5.73
44.214.178.95,443,443,true,IAD,North America,US,Ashburn,271,5.72
204.110.221.59,80,443,true,YUL,North America,CA,Montréal,250,5.71
204.110.221.17,80,443,true,YUL,North America,CA,Montréal,257,5.70
35.182.7.190,443,443,true,YUL,North America,CA,Montréal,310,5.70
67.226.221.85,443,443,true,SJC,North America,US,San Jose,414,5.68
204.110.221.85,443,443,true,YUL,North America,CA,Montréal,261,5.67
3.28.240.153,8443,443,true,MRS,Europe,FR,Marseille,291,5.67
44.209.27.139,8443,443,true,IAD,North America,US,Ashburn,339,5.66
204.110.221.243,80,443,true,YUL,North America,CA,Montréal,266,5.63
3.237.49.163,443,443,true,IAD,North America,US,Ashburn,439,5.63
3.77.153.23,443,443,true,FRA,Europe,DE,Frankfurt,404,5.60
18.192.115.145,443,443,true,AMS,Europe,NL,Amsterdam,272,5.59
35.86.155.198,2087,2083,true,SEA,North America,US,Seattle,243,5.58
204.110.223.165,80,443,true,CMH,North America,US,Columbus,247,5.58
204.110.221.143,443,443,true,YUL,North America,CA,Montréal,255,5.58
204.110.221.234,80,443,true,YUL,North America,CA,Montréal,264,5.57
34.200.255.151,80,443,true,IAD,North America,US,Ashburn,308,5.57
54.167.43.59,443,443,true,IAD,North America,US,Ashburn,263,5.56
3.28.199.214,443,443,true,MRS,Europe,FR,Marseille,294,5.53
35.81.207.167,443,443,true,SEA,North America,US,Seattle,236,5.53
44.197.169.165,443,443,true,IAD,North America,US,Ashburn,272,5.50
204.110.221.134,80,443,true,YUL,North America,CA,Montréal,262,5.49
54.90.71.182,2096,443,true,IAD,North America,US,Ashburn,338,5.49
204.110.221.78,80,443,true,YUL,North America,CA,Montréal,270,5.48
34.232.90.117,80,443,false,IAD,North America,US,Ashburn,237,5.46
3.231.151.148,443,443,true,IAD,North America,US,Ashburn,249,5.43
44.213.120.4,443,443,true,IAD,North America,US,Ashburn,446,5.43
67.226.221.173,80,443,true,SJC,North America,US,San Jose,500,5.42
44.222.246.6,443,443,true,IAD,North America,US,Ashburn,248,5.40
204.110.221.231,80,443,true,YUL,North America,CA,Montréal,266,5.40
35.182.135.245,80,443,true,YUL,North America,CA,Montréal,316,5.39
3.28.240.153,2053,443,true,MRS,Europe,FR,Marseille,333,5.39
204.110.221.14,80,443,true,YUL,North America,CA,Montréal,271,5.39
204.110.221.198,80,443,true,YUL,North America,CA,Montréal,268,5.37
18.119.19.109,80,443,true,CMH,North America,US,Columbus,294,5.37
3.239.49.222,443,443,true,IAD,North America,US,Ashburn,267,5.35
35.172.165.18,443,443,true,IAD,North America,US,Ashburn,230,5.33
34.217.174.47,443,443,true,SEA,North America,US,Seattle,405,5.30
54.148.167.46,443,443,true,SEA,North America,US,Seattle,326,5.26
204.110.221.220,80,443,true,YUL,North America,CA,Montréal,265,5.26
52.54.67.239,443,443,true,IAD,North America,US,Ashburn,502,5.26
204.110.221.89,80,443,true,YUL,North America,CA,Montréal,267,5.26
67.226.223.167,80,443,true,LHR,Europe,GB,London,387,5.25
204.110.221.82,80,443,true,YUL,North America,CA,Montréal,261,5.25
34.225.195.136,443,443,true,IAD,North America,US,Ashburn,440,5.23
204.110.221.120,80,443,true,YUL,North America,CA,Montréal,259,5.21
34.200.229.10,443,443,true,IAD,North America,US,Ashburn,250,5.20
3.239.63.34,443,443,true,IAD,North America,US,Ashburn,265,5.17
44.195.44.88,443,443,true,IAD,North America,US,Ashburn,397,5.12
204.110.221.232,80,443,true,YUL,North America,CA,Montréal,260,5.12
3.28.240.153,2053,443,true,MRS,Europe,FR,Marseille,287,5.11
34.201.29.212,443,443,true,IAD,North America,US,Ashburn,314,5.11
3.239.51.93,443,443,true,IAD,North America,US,Ashburn,315,5.07
44.211.120.133,443,443,true,IAD,North America,US,Ashburn,242,5.02
204.110.221.78,443,443,true,YUL,North America,CA,Montréal,264,5.00
3.28.199.214,443,443,true,MRS,Europe,FR,Marseille,335,4.98
3.144.191.4,443,443,true,CMH,North America,US,Columbus,239,4.98
3.29.115.162,8443,443,true,MRS,Europe,FR,Marseille,452,4.98
98.84.34.149,443,443,true,IAD,North America,US,Ashburn,307,4.95
3.239.107.164,443,443,true,IAD,North America,US,Ashburn,458,4.95
67.226.222.61,80,443,true,ORD,North America,US,Chicago,236,4.94
3.140.211.75,443,443,true,IAD,North America,US,Ashburn,349,4.92
204.110.221.68,443,443,true,YUL,North America,CA,Montréal,262,4.89
3.15.147.151,2083,443,true,CMH,North America,US,Columbus,262,4.86
204.110.223.137,80,443,true,CMH,North America,US,Columbus,248,4.85
3.18.196.26,443,443,true,CMH,North America,US,Columbus,299,4.81
3.222.185.117,443,443,true,IAD,North America,US,Ashburn,273,4.79
67.226.222.9,80,443,true,CMH,North America,US,Columbus,476,4.79
44.223.94.92,443,443,true,IAD,North America,US,Ashburn,273,4.78
52.35.114.64,443,443,true,PDX,North America,US,Portland,441,4.75
3.18.196.26,443,443,true,IAD,North America,US,Ashburn,272,4.75
52.202.68.136,443,443,true,IAD,North America,US,Ashburn,289,4.75
44.211.91.25,443,443,true,IAD,North America,US,Ashburn,301,4.73
204.110.223.71,80,443,true,ORD,North America,US,Chicago,249,4.71
52.89.97.12,443,443,true,SEA,North America,US,Seattle,265,4.70
3.22.241.99,443,443,true,ORD,North America,US,Chicago,318,4.69
3.13.196.41,443,443,true,IAD,North America,US,Ashburn,235,4.68
204.110.221.206,80,443,true,YUL,North America,CA,Montréal,259,4.67
67.226.222.119,80,443,true,CMH,North America,US,Columbus,575,4.64
204.110.221.55,80,443,true,YUL,North America,CA,Montréal,270,4.59
98.84.109.149,443,443,true,IAD,North America,US,Ashburn,339,4.58
3.146.145.210,443,443,true,ORD,North America,US,Chicago,331,4.56
44.200.128.111,443,443,true,IAD,North America,US,Ashburn,347,4.53
204.110.221.153,80,443,true,YUL,North America,CA,Montréal,265,4.52
3.13.196.41,443,443,true,IAD,North America,US,Ashburn,233,4.51
18.221.144.122,443,443,true,IAD,North America,US,Ashburn,423,4.50
98.82.20.25,443,443,true,IAD,North America,US,Ashburn,330,4.49
