IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
152.70.161.202,443,443,true,FRA,Europe,DE,Frankfurt,281,4.11
141.147.28.1,443,443,true,FRA,Europe,DE,Frankfurt,304,4.11
158.179.207.182,8443,443,true,ARN,Europe,SE,Stockholm,342,4.07
152.70.187.221,443,443,true,FRA,Europe,DE,Frankfurt,383,4.01
141.147.91.227,443,443,true,FRA,Europe,DE,Frankfurt,341,4.00
141.147.109.170,443,443,true,FRA,Europe,DE,Frankfurt,260,4.00
89.168.43.31,2053,443,true,CDG,Europe,FR,Paris,267,3.97
129.146.136.131,2083,443,true,LAX,North America,US,Los Angeles,315,3.95
141.145.205.115,8443,8443,true,CDG,Europe,FR,Paris,320,3.95
84.8.144.243,443,443,true,FRA,Europe,DE,Frankfurt,234,3.94
79.76.102.57,443,443,true,FRA,Europe,DE,Frankfurt,216,3.92
141.148.242.113,8443,443,true,AMS,Europe,NL,Amsterdam,343,3.89
158.101.178.65,443,443,true,FRA,Europe,DE,Frankfurt,262,3.88
130.162.221.75,443,443,true,FRA,Europe,DE,Frankfurt,234,3.85
140.238.218.65,8443,443,true,ZRH,Europe,CH,Zurich,304,3.85
130.162.212.132,443,443,true,FRA,Europe,DE,Frankfurt,259,3.85
79.76.103.237,443,443,true,FRA,Europe,DE,Frankfurt,198,3.84
144.24.20.92,8443,443,true,LAX,North America,US,Los Angeles,216,3.83
130.162.186.98,443,443,true,FRA,Europe,DE,Frankfurt,223,3.82
130.162.224.125,443,443,true,FRA,Europe,DE,Frankfurt,299,3.81
84.235.164.147,443,443,true,FRA,Europe,DE,Frankfurt,201,3.79
193.122.58.158,443,443,true,FRA,Europe,DE,Frankfurt,431,3.76
89.168.68.57,2053,443,true,FRA,Europe,DE,Frankfurt,289,3.75
141.147.16.152,8443,443,true,FRA,Europe,DE,Frankfurt,299,3.73
129.213.136.180,443,443,true,IAD,North America,US,Ashburn,328,3.72
129.146.171.186,8443,443,true,LAX,North America,US,Los Angeles,312,3.67
130.162.189.180,443,443,true,FRA,Europe,DE,Frankfurt,251,3.67
141.147.108.147,443,443,true,FRA,Europe,DE,Frankfurt,408,3.67
152.70.50.111,443,443,true,FRA,Europe,DE,Frankfurt,276,3.66
89.168.95.65,443,443,true,FRA,Europe,DE,Frankfurt,258,3.63
132.226.31.178,443,443,true,LAX,North America,US,Los Angeles,271,3.62
158.178.148.228,443,443,true,FRA,Europe,DE,Frankfurt,244,3.62
158.101.220.67,443,443,true,FRA,Europe,DE,Frankfurt,240,3.58
130.162.177.178,443,443,true,FRA,Europe,DE,Frankfurt,326,3.57
151.145.39.237,443,443,true,YUL,North America,CA,Montréal,465,3.54
144.24.243.207,443,443,true,ZRH,Europe,CH,Zurich,269,3.53
84.235.161.115,443,443,true,FRA,Europe,DE,Frankfurt,229,3.53
158.179.207.182,2053,443,true,ARN,Europe,SE,Stockholm,330,3.51
158.180.13.158,443,443,true,FRA,Europe,DE,Frankfurt,322,3.50
79.72.77.81,443,443,true,FRA,Europe,DE,Frankfurt,260,3.49
141.147.4.204,443,443,true,FRA,Europe,DE,Frankfurt,388,3.46
152.70.188.15,443,443,true,FRA,Europe,DE,Frankfurt,243,3.41
144.21.41.123,443,443,true,FRA,Europe,DE,Frankfurt,244,3.39
130.162.228.90,443,443,true,FRA,Europe,DE,Frankfurt,259,3.30
152.70.62.249,443,443,true,FRA,Europe,DE,Frankfurt,339,3.29
84.235.167.99,443,443,true,FRA,Europe,DE,Frankfurt,210,3.29
143.47.191.122,443,443,true,FRA,Europe,DE,Frankfurt,165,3.28
152.70.59.90,8443,443,true,AMS,Europe,NL,Amsterdam,274,3.27
143.47.179.150,443,443,true,FRA,Europe,DE,Frankfurt,228,3.27
150.136.87.192,443,443,true,IAD,North America,US,Ashburn,243,3.27
130.162.216.112,443,443,true,FRA,Europe,DE,Frankfurt,228,3.27
141.147.2.64,443,443,true,FRA,Europe,DE,Frankfurt,349,3.26
146.56.101.141,443,443,true,ICN,Asia Pacific,KR,Seoul,130,3.26
152.70.49.31,443,443,true,FRA,Europe,DE,Frankfurt,263,3.24
79.72.85.72,443,443,true,FRA,Europe,DE,Frankfurt,354,3.23
152.70.155.147,2053,2053,true,LAX,North America,US,Los Angeles,410,3.21
158.180.228.226,443,443,true,MXP,Europe,IT,Milan,319,3.21
155.248.196.123,443,443,true,YVR,North America,CA,Vancouver,247,3.20
132.226.114.74,443,443,true,LAX,North America,US,Los Angeles,299,3.19
79.72.82.92,443,443,true,FRA,Europe,DE,Frankfurt,251,3.18
141.148.245.179,443,443,true,FRA,Europe,DE,Frankfurt,345,3.18
152.70.191.244,443,443,true,FRA,Europe,DE,Frankfurt,253,3.18
150.230.146.170,2053,443,true,FRA,Europe,DE,Frankfurt,278,3.16
158.180.31.164,443,443,true,FRA,Europe,DE,Frankfurt,279,3.14
144.22.252.124,443,443,true,GRU,South America,BR,São Paulo,345,3.14
130.162.34.50,443,443,true,FRA,Europe,DE,Frankfurt,208,3.11
89.168.17.228,443,443,true,MXP,Europe,IT,Milan,355,3.10
79.76.118.58,443,443,true,FRA,Europe,DE,Frankfurt,282,3.08
152.70.155.147,2083,2083,true,LAX,North America,US,Los Angeles,326,3.06
152.70.52.253,443,443,true,FRA,Europe,DE,Frankfurt,202,3.05
141.147.94.172,443,443,true,FRA,Europe,DE,Frankfurt,423,3.02
130.162.171.4,443,443,true,FRA,Europe,DE,Frankfurt,268,3.02
144.24.169.81,8443,443,true,FRA,Europe,DE,Frankfurt,303,3.01
158.180.231.216,443,443,true,MRS,Europe,FR,Marseille,283,2.98
79.76.45.137,8443,443,true,ARN,Europe,SE,Stockholm,305,2.98
158.178.149.155,443,443,true,FRA,Europe,DE,Frankfurt,295,2.98
132.226.163.224,2053,443,true,GRU,South America,BR,São Paulo,421,2.97
129.159.143.171,2053,443,true,TLV,Middle East,IL,Tel Aviv,250,2.97
141.147.51.53,443,443,true,FRA,Europe,DE,Frankfurt,319,2.95
152.70.155.147,443,443,true,LAX,North America,US,Los Angeles,370,2.92
130.162.49.59,443,443,true,FRA,Europe,DE,Frankfurt,244,2.90
84.8.153.226,443,443,true,FRA,Europe,DE,Frankfurt,323,2.89
130.61.23.77,443,443,true,FRA,Europe,DE,Frankfurt,230,2.87
79.72.76.109,8443,443,true,LHR,Europe,GB,London,275,2.87
152.70.46.182,443,443,true,FRA,Europe,DE,Frankfurt,228,2.87
158.178.159.247,443,443,true,FRA,Europe,DE,Frankfurt,301,2.85
141.148.229.106,443,443,true,AMS,Europe,NL,Amsterdam,406,2.78
158.179.206.143,443,443,true,ARN,Europe,SE,Stockholm,313,2.78
130.162.177.73,443,443,true,FRA,Europe,DE,Frankfurt,256,2.78
144.21.50.142,443,443,true,FRA,Europe,DE,Frankfurt,221,2.78
141.147.47.32,8443,443,true,FRA,Europe,DE,Frankfurt,339,2.77
129.159.132.0,8443,443,true,TLV,Middle East,IL,Tel Aviv,247,2.77
141.147.21.42,443,443,true,FRA,Europe,DE,Frankfurt,294,2.76
141.147.85.167,8443,443,true,LHR,Europe,GB,London,386,2.76
158.180.13.30,443,443,true,FRA,Europe,DE,Frankfurt,315,2.73
158.178.153.80,2096,443,true,AMS,Europe,NL,Amsterdam,282,2.73
152.70.57.182,443,443,true,AMS,Europe,NL,Amsterdam,366,2.72
158.178.149.125,443,443,true,FRA,Europe,DE,Frankfurt,322,2.71
141.147.68.117,443,443,true,FRA,Europe,DE,Frankfurt,349,2.71
129.159.129.107,8443,443,true,TLV,Middle East,IL,Tel Aviv,294,2.69
143.47.255.79,443,443,true,FRA,Europe,DE,Frankfurt,192,2.64
131.186.60.210,443,443,true,NRT,Asia Pacific,JP,Tokyo,137,2.63
140.238.173.181,2053,443,true,ZRH,Europe,CH,Zurich,314,2.61
152.70.155.147,2096,2096,true,LAX,North America,US,Los Angeles,415,2.61
141.147.55.148,443,443,true,FRA,Europe,DE,Frankfurt,356,2.61
141.147.22.86,443,443,true,FRA,Europe,DE,Frankfurt,375,2.58
158.101.214.176,443,443,true,FRA,Europe,DE,Frankfurt,254,2.58
144.21.32.223,443,443,true,FRA,Europe,DE,Frankfurt,264,2.58
141.147.101.216,443,443,true,FRA,Europe,DE,Frankfurt,367,2.57
141.148.235.212,443,443,true,FRA,Europe,DE,Frankfurt,298,2.55
84.235.168.231,443,443,true,FRA,Europe,DE,Frankfurt,204,2.54
158.178.150.129,443,443,true,FRA,Europe,DE,Frankfurt,359,2.49
79.72.65.14,443,443,true,FRA,Europe,DE,Frankfurt,212,2.41
140.238.173.181,8443,443,true,ZRH,Europe,CH,Zurich,276,2.38
158.178.152.68,443,443,true,FRA,Europe,DE,Frankfurt,317,2.38
158.178.144.98,443,443,true,FRA,Europe,DE,Frankfurt,290,2.38
130.162.33.75,443,443,true,FRA,Europe,DE,Frankfurt,317,2.36
204.216.216.148,2053,443,true,MXP,Europe,IT,Milan,269,2.33
152.70.60.55,443,443,true,FRA,Europe,DE,Frankfurt,307,2.32
129.151.104.245,8443,443,true,EZE,South America,AR,Buenos Aires,378,2.31
152.70.176.98,443,443,true,FRA,Europe,DE,Frankfurt,255,2.31
158.178.159.46,443,443,true,FRA,Europe,DE,Frankfurt,324,2.29
130.162.164.171,443,443,true,FRA,Europe,DE,Frankfurt,245,2.28
158.178.158.142,443,443,true,FRA,Europe,DE,Frankfurt,352,2.25
158.180.49.11,2053,443,true,FRA,Europe,DE,Frankfurt,230,2.24
152.70.59.96,443,443,true,FRA,Europe,DE,Frankfurt,355,2.24
143.47.179.253,443,443,true,FRA,Europe,DE,Frankfurt,226,2.23
129.158.198.241,8443,443,true,IAD,North America,US,Ashburn,307,2.22
84.8.146.181,443,443,true,FRA,Europe,DE,Frankfurt,345,2.21
158.180.49.11,8443,443,true,FRA,Europe,DE,Frankfurt,206,2.19
158.178.144.72,443,443,true,FRA,Europe,DE,Frankfurt,296,2.16
131.186.60.210,8080,443,true,NRT,Asia Pacific,JP,Tokyo,158,2.15
152.70.155.147,2087,2087,true,LAX,North America,US,Los Angeles,322,2.15
129.159.241.172,443,443,true,FRA,Europe,DE,Frankfurt,277,2.15
158.179.206.18,2053,443,true,ARN,Europe,SE,Stockholm,268,2.13
158.180.230.4,2053,443,true,MXP,Europe,IT,Milan,289,2.13
158.178.193.206,443,443,true,CDG,Europe,FR,Paris,340,2.13
152.70.49.115,443,443,true,AMS,Europe,NL,Amsterdam,477,2.11
158.178.148.22,443,443,true,FRA,Europe,DE,Frankfurt,355,2.11
152.70.176.199,443,443,true,FRA,Europe,DE,Frankfurt,260,2.11
130.162.239.14,443,443,true,FRA,Europe,DE,Frankfurt,281,2.11
144.21.36.176,443,443,true,FRA,Europe,DE,Frankfurt,191,2.11
144.21.33.223,443,443,true,FRA,Europe,DE,Frankfurt,218,2.09
158.178.206.197,8443,443,true,CDG,Europe,FR,Paris,299,2.04
84.8.151.168,443,443,true,FRA,Europe,DE,Frankfurt,252,2.04
129.159.129.107,2053,443,true,TLV,Middle East,IL,Tel Aviv,299,2.02
158.178.158.38,443,443,true,FRA,Europe,DE,Frankfurt,286,2.01
79.72.82.225,443,443,true,FRA,Europe,DE,Frankfurt,216,1.99
144.24.169.81,2053,443,true,FRA,Europe,DE,Frankfurt,318,1.99
152.70.57.11,443,443,true,FRA,Europe,DE,Frankfurt,269,1.97
143.47.234.195,443,443,true,FRA,Europe,DE,Frankfurt,220,1.95
158.180.230.4,8443,443,true,MXP,Europe,IT,Milan,361,1.94
129.159.132.0,2053,443,true,TLV,Middle East,IL,Tel Aviv,286,1.93
204.216.216.148,8443,443,true,MXP,Europe,IT,Milan,354,1.87
158.180.12.33,443,443,true,FRA,Europe,DE,Frankfurt,267,1.84
144.21.49.167,443,443,true,FRA,Europe,DE,Frankfurt,189,1.83
143.47.181.101,443,443,true,FRA,Europe,DE,Frankfurt,168,1.80
143.47.180.79,443,443,true,FRA,Europe,DE,Frankfurt,261,1.80
130.162.215.87,443,443,true,FRA,Europe,DE,Frankfurt,252,1.80
141.147.92.246,443,443,true,FRA,Europe,DE,Frankfurt,310,1.76
143.47.232.133,443,443,true,FRA,Europe,DE,Frankfurt,207,1.74
158.180.15.250,443,443,true,FRA,Europe,DE,Frankfurt,218,1.71
130.162.184.103,443,443,true,FRA,Europe,DE,Frankfurt,306,1.66
129.159.143.171,8443,443,true,TLV,Middle East,IL,Tel Aviv,219,1.58
141.145.217.226,443,443,true,CDG,Europe,FR,Paris,266,1.57
144.21.39.73,443,443,true,FRA,Europe,DE,Frankfurt,171,1.56
141.147.72.194,443,443,true,FRA,Europe,DE,Frankfurt,313,1.55
152.70.57.231,443,443,true,FRA,Europe,DE,Frankfurt,219,1.51
130.162.57.139,443,443,true,FRA,Europe,DE,Frankfurt,222,1.51
146.235.59.153,8443,443,true,GRU,South America,BR,São Paulo,418,1.51
152.70.50.255,443,443,true,FRA,Europe,DE,Frankfurt,310,1.47
158.178.159.51,443,443,true,FRA,Europe,DE,Frankfurt,343,1.47
152.70.49.180,443,443,true,FRA,Europe,DE,Frankfurt,196,1.43
79.72.86.167,443,443,true,FRA,Europe,DE,Frankfurt,273,1.40
152.70.184.253,443,443,true,FRA,Europe,DE,Frankfurt,252,1.38
152.70.49.240,443,443,true,FRA,Europe,DE,Frankfurt,203,1.36
143.47.227.154,443,443,true,FRA,Europe,DE,Frankfurt,255,1.35
130.162.217.37,443,443,true,FRA,Europe,DE,Frankfurt,242,1.34
146.235.59.153,2053,443,true,GRU,South America,BR,São Paulo,420,1.33
140.238.218.65,2053,443,true,ZRH,Europe,CH,Zurich,309,1.33
79.76.110.144,2053,443,true,FRA,Europe,DE,Frankfurt,325,1.32
79.72.76.109,2053,443,true,LHR,Europe,GB,London,324,1.28
129.158.198.241,2053,443,true,IAD,North America,US,Ashburn,307,1.26
143.47.180.253,443,443,true,FRA,Europe,DE,Frankfurt,202,1.23
144.21.57.89,443,443,true,FRA,Europe,DE,Frankfurt,220,1.22
141.147.71.170,443,443,true,FRA,Europe,DE,Frankfurt,322,1.16
141.147.64.82,443,443,true,FRA,Europe,DE,Frankfurt,324,1.15
143.47.179.27,443,443,true,FRA,Europe,DE,Frankfurt,185,1.15
152.70.44.158,443,443,true,FRA,Europe,DE,Frankfurt,404,1.07
143.47.241.34,443,443,true,FRA,Europe,DE,Frankfurt,185,1.07
143.47.191.82,443,443,true,FRA,Europe,DE,Frankfurt,228,1.06
89.168.43.31,8443,443,true,CDG,Europe,FR,Paris,270,1.03
130.162.212.156,443,443,true,FRA,Europe,DE,Frankfurt,224,0.98
141.147.2.120,443,443,true,FRA,Europe,DE,Frankfurt,340,0.94
79.72.73.184,443,443,true,FRA,Europe,DE,Frankfurt,377,0.94
152.70.45.170,443,443,true,FRA,Europe,DE,Frankfurt,382,0.90
152.70.45.115,443,443,true,FRA,Europe,DE,Frankfurt,233,0.88
79.76.45.137,2053,443,true,ARN,Europe,SE,Stockholm,282,0.85
158.179.206.18,8443,443,true,ARN,Europe,SE,Stockholm,247,0.85
141.147.43.188,443,443,true,FRA,Europe,DE,Frankfurt,328,0.84
158.178.146.44,443,443,true,FRA,Europe,DE,Frankfurt,256,0.79
152.70.52.215,443,443,true,AMS,Europe,NL,Amsterdam,327,0.75
141.148.187.195,443,443,true,LAX,North America,US,Los Angeles,317,0.73
141.147.47.32,2053,443,true,FRA,Europe,DE,Frankfurt,392,0.71
141.147.61.116,2053,443,true,FRA,Europe,DE,Frankfurt,351,0.69
152.70.248.96,443,443,true,ICN,Asia Pacific,KR,Seoul,204,0.69
143.47.238.187,443,443,true,FRA,Europe,DE,Frankfurt,271,0.68
129.159.84.71,443,443,true,IAD,North America,US,Ashburn,272,0.67
192.9.180.162,443,443,true,SYD,Oceania,AU,Sydney,178,0.62
158.178.157.138,443,443,true,FRA,Europe,DE,Frankfurt,333,0.57
143.47.254.118,443,443,true,FRA,Europe,DE,Frankfurt,191,0.53
158.178.206.197,2053,443,true,CDG,Europe,FR,Paris,343,0.53
79.72.75.251,443,443,true,FRA,Europe,DE,Frankfurt,235,0.47
84.235.169.234,443,443,true,AMS,Europe,NL,Amsterdam,417,0.43
158.101.199.249,8443,443,true,AMS,Europe,NL,Amsterdam,293,0.38
140.238.158.238,8080,443,true,YYZ,North America,CA,Toronto,400,0.34
141.147.83.77,443,443,true,FRA,Europe,DE,Frankfurt,381,0.31
141.147.61.116,8443,443,true,FRA,Europe,DE,Frankfurt,373,0.26
79.76.110.144,8443,443,true,FRA,Europe,DE,Frankfurt,240,0.25
89.168.68.57,8443,443,true,FRA,Europe,DE,Frankfurt,305,0.13
132.226.163.224,8443,443,true,GRU,South America,BR,São Paulo,485,0.13
129.151.254.48,443,443,true,MRS,Europe,FR,Marseille,403,0.08
164.152.17.14,443,443,true,ORD,North America,US,Chicago,260,0.02
140.238.19.2,443,80,false,ICN,Asia Pacific,KR,Seoul,67,0.00
146.56.41.69,2086,2086,false,ICN,Asia Pacific,KR,Seoul,70,0.00
150.230.62.27,443,80,false,KIX,Asia Pacific,JP,Osaka,75,0.00
146.56.133.140,2083,80,false,ICN,Asia Pacific,KR,Seoul,75,0.00
193.123.233.143,2096,80,false,ICN,Asia Pacific,KR,Seoul,87,0.00
131.186.30.44,2086,2086,false,ICN,Asia Pacific,KR,Seoul,88,0.00
152.67.222.250,80,80,false,ICN,Asia Pacific,KR,Seoul,93,0.00
146.56.41.69,2052,2052,false,ICN,Asia Pacific,KR,Seoul,95,0.00
140.238.29.117,443,80,false,ICN,Asia Pacific,KR,Seoul,95,0.00
193.122.125.14,8880,8880,false,ICN,Asia Pacific,KR,Seoul,97,0.00
146.56.133.140,2096,80,false,ICN,Asia Pacific,KR,Seoul,98,0.00
131.186.30.44,2082,2082,false,ICN,Asia Pacific,KR,Seoul,109,0.00
146.56.169.86,2086,2052,false,ICN,Asia Pacific,KR,Seoul,114,0.00
152.70.71.23,443,443,true,MRS,Europe,FR,Marseille,114,0.00
168.138.47.238,8443,80,false,KIX,Asia Pacific,JP,Osaka,117,0.00
131.186.62.248,443,443,true,NRT,Asia Pacific,JP,Tokyo,121,0.00
140.83.57.116,8443,80,false,KIX,Asia Pacific,JP,Osaka,129,0.00
165.1.76.23,80,80,false,SJC,North America,US,San Jose,178,0.00
193.123.233.143,2083,80,false,ICN,Asia Pacific,KR,Seoul,188,0.00
130.162.61.18,80,80,false,FRA,Europe,DE,Frankfurt,197,0.00
141.148.235.149,443,443,true,FRA,Europe,DE,Frankfurt,205,0.00
144.24.200.164,80,80,false,MRS,Europe,FR,Marseille,209,0.00
152.70.155.147,2082,2082,false,LAX,North America,US,Los Angeles,216,0.00
158.101.190.6,443,443,true,FRA,Europe,DE,Frankfurt,218,0.00
152.70.155.147,2052,2052,false,LAX,North America,US,Los Angeles,220,0.00
141.144.253.109,443,443,true,FRA,Europe,DE,Frankfurt,226,0.00
152.70.155.147,2095,2095,false,LAX,North America,US,Los Angeles,232,0.00
152.70.155.147,8880,8880,false,LAX,North America,US,Los Angeles,235,0.00
89.168.17.228,80,80,false,MXP,Europe,IT,Milan,240,0.00
152.70.155.147,8080,8080,false,LAX,North America,US,Los Angeles,241,0.00
64.110.79.188,443,443,true,ICN,Asia Pacific,KR,Seoul,246,0.00
192.18.134.231,443,443,true,SJC,North America,US,San Jose,246,0.00
152.70.155.147,80,80,false,LAX,North America,US,Los Angeles,256,0.00
140.83.61.244,443,443,true,KIX,Asia Pacific,JP,Osaka,258,0.00
129.146.111.62,443,443,true,LAX,North America,US,Los Angeles,261,0.00
152.70.155.147,2086,2086,false,LAX,North America,US,Los Angeles,265,0.00
141.148.247.4,443,443,true,FRA,Europe,DE,Frankfurt,277,0.00
132.226.192.168,443,443,true,FRA,Europe,DE,Frankfurt,293,0.00
129.146.60.210,443,443,true,LAX,North America,US,Los Angeles,304,0.00
129.146.168.102,443,443,true,LAX,North America,US,Los Angeles,325,0.00
129.80.97.44,443,443,true,IAD,North America,US,Ashburn,342,0.00
164.152.34.166,80,8080,false,GRU,South America,BR,São Paulo,359,0.00
158.180.228.226,80,80,false,MXP,Europe,IT,Milan,376,0.00
141.147.72.213,443,443,true,FRA,Europe,DE,Frankfurt,380,0.00
